 0.00000E+00 9.00000E+00    2251 4.00000E-03
 Log T         HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         cen92         cen92         cen92         cen92         
 1.11600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.94640E-11   3.25037E-11   1.36064E-10   2.45777E-11   3.80767E-11   1.13661E-10   0.00000E+00   4.76288E-26   5.86161E-26   8.94776E-25   3.98104E-26   6.86662E-26   7.35687E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.93003E-11   3.23085E-11   1.35311E-10   2.44401E-11   3.78146E-11   1.13035E-10   0.00000E+00   4.77970E-26   5.88032E-26   8.97960E-25   3.99526E-26   6.88245E-26   7.38428E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.91375E-11   3.21145E-11   1.34563E-10   2.43032E-11   3.75543E-11   1.12411E-10   0.00000E+00   4.79657E-26   5.89909E-26   9.01157E-25   4.00953E-26   6.89831E-26   7.41179E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.12800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.89756E-11   3.19216E-11   1.33818E-10   2.41671E-11   3.72957E-11   1.11792E-10   0.00000E+00   4.81350E-26   5.91792E-26   9.04364E-25   4.02385E-26   6.91422E-26   7.43940E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.13200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.88146E-11   3.17299E-11   1.33078E-10   2.40318E-11   3.70390E-11   1.11175E-10   0.00000E+00   4.83049E-26   5.93680E-26   9.07582E-25   4.03821E-26   6.93016E-26   7.46710E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.13600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.86544E-11   3.15394E-11   1.32342E-10   2.38971E-11   3.67840E-11   1.10562E-10   0.00000E+00   4.84754E-26   5.95575E-26   9.10812E-25   4.05262E-26   6.94613E-26   7.49490E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.84952E-11   3.13500E-11   1.31610E-10   2.37632E-11   3.65308E-11   1.09952E-10   0.00000E+00   4.86465E-26   5.97476E-26   9.14054E-25   4.06707E-26   6.96214E-26   7.52279E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.83368E-11   3.11617E-11   1.30882E-10   2.36301E-11   3.62793E-11   1.09346E-10   0.00000E+00   4.88182E-26   5.99383E-26   9.17306E-25   4.08157E-26   6.97819E-26   7.55079E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.14800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.81793E-11   3.09746E-11   1.30158E-10   2.34976E-11   3.60296E-11   1.08743E-10   0.00000E+00   4.89904E-26   6.01297E-26   9.20571E-25   4.09612E-26   6.99428E-26   7.57888E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.15200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.80227E-11   3.07885E-11   1.29438E-10   2.33659E-11   3.57816E-11   1.08143E-10   0.00000E+00   4.91633E-26   6.03216E-26   9.23846E-25   4.11071E-26   7.01040E-26   7.60707E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.15600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.78669E-11   3.06036E-11   1.28722E-10   2.32350E-11   3.55352E-11   1.07546E-10   0.00000E+00   4.93367E-26   6.05141E-26   9.27133E-25   4.12535E-26   7.02656E-26   7.63536E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.77120E-11   3.04199E-11   1.28009E-10   2.31047E-11   3.52906E-11   1.06953E-10   0.00000E+00   4.95108E-26   6.07073E-26   9.30432E-25   4.14004E-26   7.04276E-26   7.66375E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.75580E-11   3.02372E-11   1.27301E-10   2.29751E-11   3.50477E-11   1.06363E-10   0.00000E+00   4.96854E-26   6.09010E-26   9.33743E-25   4.15477E-26   7.05900E-26   7.69224E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.16800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.74048E-11   3.00556E-11   1.26597E-10   2.28463E-11   3.48064E-11   1.05776E-10   0.00000E+00   4.98606E-26   6.10954E-26   9.37065E-25   4.16955E-26   7.07527E-26   7.72083E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.17200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.72524E-11   2.98751E-11   1.25896E-10   2.27181E-11   3.45668E-11   1.05192E-10   0.00000E+00   5.00365E-26   6.12904E-26   9.40398E-25   4.18438E-26   7.09158E-26   7.74952E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.17600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.71009E-11   2.96957E-11   1.25200E-10   2.25907E-11   3.43289E-11   1.04611E-10   0.00000E+00   5.02130E-26   6.14861E-26   9.43744E-25   4.19925E-26   7.10793E-26   7.77830E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.69502E-11   2.95173E-11   1.24507E-10   2.24640E-11   3.40925E-11   1.04034E-10   0.00000E+00   5.03900E-26   6.16823E-26   9.47101E-25   4.21417E-26   7.12431E-26   7.80719E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.68004E-11   2.93401E-11   1.23818E-10   2.23379E-11   3.38578E-11   1.03460E-10   0.00000E+00   5.05677E-26   6.18792E-26   9.50470E-25   4.22914E-26   7.14074E-26   7.83618E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.18800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.66513E-11   2.91639E-11   1.23133E-10   2.22125E-11   3.36248E-11   1.02889E-10   0.00000E+00   5.07460E-26   6.20767E-26   9.53851E-25   4.24416E-26   7.15720E-26   7.86527E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.19200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.65031E-11   2.89887E-11   1.22452E-10   2.20879E-11   3.33933E-11   1.02321E-10   0.00000E+00   5.09249E-26   6.22749E-26   9.57243E-25   4.25922E-26   7.17370E-26   7.89446E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.19600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.63558E-11   2.88146E-11   1.21774E-10   2.19639E-11   3.31634E-11   1.01756E-10   0.00000E+00   5.11044E-26   6.24736E-26   9.60648E-25   4.27433E-26   7.19023E-26   7.92376E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.62092E-11   2.86416E-11   1.21100E-10   2.18406E-11   3.29351E-11   1.01194E-10   0.00000E+00   5.12846E-26   6.26730E-26   9.64065E-25   4.28949E-26   7.20681E-26   7.95315E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.60634E-11   2.84696E-11   1.20430E-10   2.17179E-11   3.27084E-11   1.00635E-10   0.00000E+00   5.14653E-26   6.28731E-26   9.67493E-25   4.30470E-26   7.22342E-26   7.98265E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.20800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.59185E-11   2.82986E-11   1.19764E-10   2.15960E-11   3.24832E-11   1.00079E-10   0.00000E+00   5.16467E-26   6.30738E-26   9.70934E-25   4.31995E-26   7.24007E-26   8.01225E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.21200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.57743E-11   2.81287E-11   1.19101E-10   2.14747E-11   3.22596E-11   9.95264E-11   0.00000E+00   5.18287E-26   6.32751E-26   9.74387E-25   4.33525E-26   7.25676E-26   8.04196E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.21600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.56310E-11   2.79597E-11   1.18442E-10   2.13540E-11   3.20376E-11   9.89766E-11   0.00000E+00   5.20113E-26   6.34771E-26   9.77852E-25   4.35060E-26   7.27349E-26   8.07176E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.54884E-11   2.77918E-11   1.17786E-10   2.12340E-11   3.18170E-11   9.84298E-11   0.00000E+00   5.21946E-26   6.36797E-26   9.81329E-25   4.36600E-26   7.29026E-26   8.10167E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.53466E-11   2.76249E-11   1.17134E-10   2.11147E-11   3.15980E-11   9.78861E-11   0.00000E+00   5.23785E-26   6.38829E-26   9.84818E-25   4.38145E-26   7.30707E-26   8.13169E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.22800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.52056E-11   2.74590E-11   1.16486E-10   2.09961E-11   3.13805E-11   9.73452E-11   0.00000E+00   5.25630E-26   6.40868E-26   9.88320E-25   4.39694E-26   7.32391E-26   8.16181E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.23200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.50654E-11   2.72941E-11   1.15841E-10   2.08780E-11   3.11644E-11   9.68073E-11   0.00000E+00   5.27481E-26   6.42914E-26   9.91834E-25   4.41249E-26   7.34079E-26   8.19203E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.23600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49259E-11   2.71302E-11   1.15200E-10   2.07607E-11   3.09499E-11   9.62724E-11   0.00000E+00   5.29339E-26   6.44966E-26   9.95360E-25   4.42808E-26   7.35772E-26   8.22236E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.47873E-11   2.69673E-11   1.14563E-10   2.06439E-11   3.07368E-11   9.57403E-11   0.00000E+00   5.31203E-26   6.47025E-26   9.98898E-25   4.44372E-26   7.37468E-26   8.25279E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.46493E-11   2.68053E-11   1.13928E-10   2.05279E-11   3.05253E-11   9.52112E-11   0.00000E+00   5.33074E-26   6.49090E-26   1.00245E-24   4.45942E-26   7.39168E-26   8.28333E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.24800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.45122E-11   2.66443E-11   1.13298E-10   2.04124E-11   3.03151E-11   9.46849E-11   0.00000E+00   5.34951E-26   6.51162E-26   1.00601E-24   4.47516E-26   7.40872E-26   8.31398E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.25200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.43758E-11   2.64843E-11   1.12671E-10   2.02976E-11   3.01064E-11   9.41614E-11   0.00000E+00   5.36835E-26   6.53240E-26   1.00959E-24   4.49094E-26   7.42580E-26   8.34473E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.25600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.42401E-11   2.63253E-11   1.12047E-10   2.01834E-11   2.98992E-11   9.36409E-11   0.00000E+00   5.38725E-26   6.55325E-26   1.01318E-24   4.50678E-26   7.44291E-26   8.37559E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.41052E-11   2.61672E-11   1.11427E-10   2.00698E-11   2.96934E-11   9.31231E-11   0.00000E+00   5.40621E-26   6.57417E-26   1.01678E-24   4.52267E-26   7.46007E-26   8.40655E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.39711E-11   2.60100E-11   1.10810E-10   1.99569E-11   2.94889E-11   9.26082E-11   0.00000E+00   5.42524E-26   6.59515E-26   1.02039E-24   4.53861E-26   7.47727E-26   8.43762E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.26800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.38377E-11   2.58538E-11   1.10196E-10   1.98446E-11   2.92860E-11   9.20961E-11   0.00000E+00   5.44434E-26   6.61620E-26   1.02402E-24   4.55459E-26   7.49451E-26   8.46880E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.27200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.37050E-11   2.56986E-11   1.09586E-10   1.97329E-11   2.90843E-11   9.15868E-11   0.00000E+00   5.46350E-26   6.63732E-26   1.02766E-24   4.57063E-26   7.51178E-26   8.50009E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.27600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.35731E-11   2.55442E-11   1.08980E-10   1.96218E-11   2.88841E-11   9.10802E-11   0.00000E+00   5.48273E-26   6.65851E-26   1.03131E-24   4.58672E-26   7.52910E-26   8.53148E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.34418E-11   2.53908E-11   1.08376E-10   1.95113E-11   2.86853E-11   9.05764E-11   0.00000E+00   5.50202E-26   6.67976E-26   1.03497E-24   4.60285E-26   7.54646E-26   8.56298E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.33113E-11   2.52384E-11   1.07776E-10   1.94014E-11   2.84878E-11   9.00753E-11   0.00000E+00   5.52138E-26   6.70108E-26   1.03865E-24   4.61904E-26   7.56385E-26   8.59459E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.28800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.31816E-11   2.50868E-11   1.07180E-10   1.92921E-11   2.82917E-11   8.95770E-11   0.00000E+00   5.54080E-26   6.72247E-26   1.04234E-24   4.63528E-26   7.58129E-26   8.62631E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.29200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.30525E-11   2.49361E-11   1.06586E-10   1.91834E-11   2.80970E-11   8.90814E-11   0.00000E+00   5.56029E-26   6.74393E-26   1.04605E-24   4.65156E-26   7.59876E-26   8.65814E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.29600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.29242E-11   2.47864E-11   1.05996E-10   1.90753E-11   2.79035E-11   8.85884E-11   0.00000E+00   5.57985E-26   6.76545E-26   1.04976E-24   4.66790E-26   7.61628E-26   8.69008E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.27965E-11   2.46375E-11   1.05409E-10   1.89678E-11   2.77115E-11   8.80982E-11   0.00000E+00   5.59948E-26   6.78705E-26   1.05349E-24   4.68429E-26   7.63384E-26   8.72213E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.26696E-11   2.44896E-11   1.04825E-10   1.88609E-11   2.75207E-11   8.76106E-11   0.00000E+00   5.61917E-26   6.80871E-26   1.05723E-24   4.70072E-26   7.65144E-26   8.75429E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.30800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.25434E-11   2.43425E-11   1.04245E-10   1.87546E-11   2.73312E-11   8.71257E-11   0.00000E+00   5.63893E-26   6.83044E-26   1.06099E-24   4.71721E-26   7.66908E-26   8.78656E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.31200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.24178E-11   2.41963E-11   1.03668E-10   1.86489E-11   2.71431E-11   8.66434E-11   0.00000E+00   5.65876E-26   6.85224E-26   1.06476E-24   4.73375E-26   7.68675E-26   8.81894E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.31600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.22930E-11   2.40510E-11   1.03094E-10   1.85437E-11   2.69562E-11   8.61638E-11   0.00000E+00   5.67865E-26   6.87411E-26   1.06854E-24   4.75034E-26   7.70447E-26   8.85143E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.21689E-11   2.39066E-11   1.02523E-10   1.84392E-11   2.67707E-11   8.56867E-11   0.00000E+00   5.69861E-26   6.89606E-26   1.07234E-24   4.76698E-26   7.72224E-26   8.88404E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.20454E-11   2.37630E-11   1.01955E-10   1.83351E-11   2.65864E-11   8.52123E-11   0.00000E+00   5.71865E-26   6.91807E-26   1.07615E-24   4.78368E-26   7.74004E-26   8.91675E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.32800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.19226E-11   2.36203E-11   1.01390E-10   1.82317E-11   2.64034E-11   8.47404E-11   0.00000E+00   5.73875E-26   6.94015E-26   1.07997E-24   4.80042E-26   7.75788E-26   8.94958E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.33200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.18005E-11   2.34784E-11   1.00829E-10   1.81288E-11   2.62216E-11   8.42711E-11   0.00000E+00   5.75891E-26   6.96230E-26   1.08380E-24   4.81721E-26   7.77576E-26   8.98252E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.33600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.16791E-11   2.33374E-11   1.00270E-10   1.80265E-11   2.60411E-11   8.38044E-11   0.00000E+00   5.77915E-26   6.98452E-26   1.08765E-24   4.83406E-26   7.79369E-26   9.01557E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.34000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.15583E-11   2.31973E-11   9.97150E-11   1.79248E-11   2.58618E-11   8.33402E-11   0.00000E+00   5.79946E-26   7.00682E-26   1.09151E-24   4.85096E-26   7.81165E-26   9.04874E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.34400E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.14382E-11   2.30580E-11   9.91627E-11   1.78236E-11   2.56838E-11   8.28785E-11   0.00000E+00   5.81983E-26   7.02918E-26   1.09539E-24   4.86791E-26   7.82966E-26   9.08202E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.34800E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.13188E-11   2.29195E-11   9.86134E-11   1.77230E-11   2.55070E-11   8.24193E-11   0.00000E+00   5.84028E-26   7.05162E-26   1.09928E-24   4.88491E-26   7.84771E-26   9.11541E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.35200E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.12000E-11   2.27819E-11   9.80672E-11   1.76229E-11   2.53314E-11   8.19627E-11   0.00000E+00   5.86080E-26   7.07413E-26   1.10318E-24   4.90196E-26   7.86580E-26   9.14892E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 1.35600E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.10819E-11   2.26450E-11   9.75240E-11   1.75234E-11   2.51570E-11   8.15085E-11   0.00000E+00   5.88138E-26   7.09671E-26   1.10710E-24   4.91906E-26   7.88393E-26   9.18254E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
